,text,is_depressed
4857,"""Melhor viver o seu próprio destino de forma imperfeita do que viver a imitação da vida de outra pessoa com perfeição.""
— Comer, Rezar, Amar",True
4858,"E quando você perguntou qual era o meu sonho, eu quis dizer que de uns tempos pra cá, todos eles tem a ver com você.",True
4859,"""Faz tempo que não choro. Talvez seja só por isso que estou assim hoje, na verdade queria muito que fosse só isso.""
— Ilusões de Esther.",True
4860,"Sinta. 
Permita que sangre, para que possa cicatrizar.
Deixe que saia, para então deixar de doer.",True
4861,"Eu deveria começar a dormir cedo. A madrugada às vezes trás lembranças que, apesar de boas, ou até mesmo por serem tão boas, machucam.",True
4862,"Seja como a lua. Procure brilhar, mesmo em meio as trevas. ",True
4863,"“Cansada, mas não o tipo de cansaço que o sono conserta.”",True
4864,"“Não adianta segurar, você tem que chorar como se fosse a primeira vez. Chore muito.”",True
4865,"""As vezes é difícil admitir algumas coisas pra si mesmo.""
— Cinquenta Tons De Cinza.",True
4866,"""Eu não queria gritar, não tinha chegado a esse ponto ainda, mas meus olhos imploravam por socorro.""
— Os 13 Porquês.",True
4867,"Eu, a insônia e os pensamentos desnecessários.",True
4868,"""Tem alguma coisa que você tem medo de dizer, ou perder. E vai doer, porque é importante.""
— John Green.",True
4869,"“Estou fisicamente desanimado, psicologicamente cansado, espiritualmente acabado, emocionalmente destruído.”",True
4870,“Eu queria gritar o quão ruim minha situação estava. Mas o medo de ser julgado era maior que a vontade de ser entendido.”,True
4871,"Eu fiz uma carta de suicídio, e eu mesma chorei ao ler. Às vezes até eu me surpreendo com os meus pensamentos..",True
4872,"“Você nunca vai conseguir se encontrar se estiver perdida em outra pessoa.”
— November 9.",True
4873,"Eu era a primeira pessoa a querer falar sobre você, hoje eu evito ouvir seu nome.",True
4874,"Hoje a alegria se atrasou, e a tristeza me acordou.",True
4875,'' Dificil suportar tudo isso dentro de sí '' …,True
4876,"Tira a máscara que cobre o seu rosto """,True
4877,"“— Se eu fosse você...
 — Opa... Um instante. Não fale isso novamente, nem queira ser eu. É trágico.”",True
4878,"Perdoa os surtos matinais e as oscilações de humor, e não desiste de mim.",True
4879,“Fiquei um tempo prendendo o choro na frente das pessoas que amo. Posso dizer que isso é uma das piores coisas que já aconteceu comigo.”,True
4880,“É tanta coisa na cabeça que de vez em quando a gente se pergunta: é isso mesmo que quero? Quem sou eu? O que estou fazendo da minha vida?”,True
4881,"Uma tempestade de paranoias se aproximam do oceano mental, causando ondas de desconfiança que podem chegar a muitas incertezas.",True
4882,"Me restou as memórias do que era pra ter sido e nunca foi. Era pra ser, ou não, ou sim. Ou...",True
4883,"""Tive que guardar tudo aqui dentro, mesmo com uma vontade enorme de falar. É difícil, não posso dizer que é necessário.""
— Suicídiou.",True
4884,"""O que te vícia, te destrói.""
— Júlio, seu idiota.",True
4885,"Hey pai, olhe para mim, pense de novo e converse comigo. Eu cresci de acordo com o plano?",True
4886,"E quantas vezes você jurou para si mesmo, e para outras pessoas, que seria a ultima vez, que isso não iria se repetir?",True
4887,Eu faço de tudo para parecer forte mas há dias em que vou abaixo por completo.,True
4888,"Eu sou um livro de rabiscos.
Cheio de erros escritos.",True
4889,Vontade de chorar bateu agora,True
4890,"""Eu me mantive em silêncio, mas eu necessitava gritar.""
— U B R O K E.",True
4891,"A dor está sempre presente, me puxando para dentro, exigindo ser sentida...",True
4892,"""Sozinha nessa luta contra ela mesma , e os medos sussurrando se ela ficar, ela vai cair. """,True
4893,"Trancou-se por dentro, como prisioneiro de si mesmo.",True
4894,"Quando o caixão descer pelas cordas, lágrimas falsas vão rolar e todos vão dizer que te amam... †",True
4895,"Me ajude, fiz isso de novo
Eu já estive aq muitas vezes
Machuquei a mim mesma de novo hj
E, a pior parte é que não têm ninguém para culpar",True
4896,"As estrelas estão sumindo, porque as pessoas esquecem de olhar para o céu.",True
4897,"''Não vou entrar em detalhes sobre tudo, mas vou dizer, que houve dias péssimos.''
— As vantagens de ser invisível.",True
4898,"""O importante não é ser importante, mas sim dar importância para aqueles que se importam com você.""",True
4899,"""Embora eu ria e aja como um palhaço. Atrás dessa máscara, eu estou com o rosto triste.""
— The Beatles.",True
4900,"""Lamentou acordar. Tudo desaparecia quando ela estava dormindo""",True
4901,"Vamo lá mostrar pra esse povo qual o jeito certo de amar, minha mão grudada na sua e não grudada no celular...",True
4902,"Perdi o encanto, parecia ser tudo e nem era tanto.",True
4903,"Um novo ano, um novo começo, possibilidades infinitas... Há apenas uma coisa que eu não quero que mude: o nosso amor! ",True
4904,A gente acha que conhece bem as pessoas. Até que chega um dia em que elas nos surpreendem.,True
4905,"Se você soubesse como ando escuro, como ando perdido, como me distanciei de mim e das coisas em que acreditava.",True
4906,"""Se meus olhos mostrassem a minha alma, todos, ao me verem sorrir, chorariam comigo.",True
4907,Não compreendo os teus caminhos! ,True
4908,Nesse calor infernal não posso tirar as blusas longas.,True
4909,"Vontade de sentir as lâminas pelos pulsos, os remédios pela boca, o álcool para sentir a brisa leve e o cigarro para sentir a calmaria.",True
4910,Eis a questão.,True
4911,"""Com o tempo você aprende a chorar baixinho, para não acordar ninguém na madrugada.""",True
4912,"Nunca quis morrer, apenas quis matar essa dor que existe dentro de mim. Mas pra isso preciso dormir em um sono profundo ..",True
4913,Estou dopada de remédios.,True
4914,Hj tive novamente aquela sensação de vazio e desespero.Aquela sensação de fim do poço onde você grita desesperadamente mas ninguém te ouve.,True
4915,"""Eu já perdi as contas da quantidade de vezes que optei pelo silêncio, enquanto sentia o mundo desmoronar dentro de mim.""
— Nirvana.",True
4916,"""Sinto, logo escrevo. Escrevo, então transbordo.""",True
4917,"- O cansaço não era apenas físico, era psicológico.",True
4918,"Tá tão difícil de esconder, tudo isso que eu estou sentindo... ",True
4919,"Algo dentro de mim está me incomodando, será que irei surtar novamente?",True
4920,"Eu e você: felizes
Você sem mim: feliz
Eu sem você: triste
Diferente, não?!",True
4921,"Acredito que a pior sensação do mundo é não poder amar alguém, por seu coração ainda pertencer a quem o destruiu",True
4922,"Oi, você se corta né? Eu sei como é que é, mas eu tô aqui.",True
4923,"Estou dormindo demais, fora do normal.",True
4924,Machucar a pele para aquietar a mente,True
4925,"""O mundo me quebrou tantas vezes que nem sei como é estar inteiro.""",True
4926,"""Eu me mantive em silêncio, mas eu necessitava gritar.""",True
4927,"""Fiquei calado. E até hoje me pergunto… Será que teria mudado alguma coisa se eu tivesse colocado tudo pra fora naquele momento?""",True
4928,"Cada corte uma dor , um medo , uma decepção.... Uma história ",True
4929,"E tudo que vinha de você, de alguma forma se tornava especial pra mim.",True
4930,"Imagine, seus amigos como eles ficariam te olhando em um caixão e pra sempre  você dormiria",True
4931,"""Claro, sonhos quebrados sempre doem...""",True
4932,"Se eu pudesse voltar ao tempo quando me perguntavam o que eu queria ser quando crescer, minha única resposta seria: ""ser criança"".",True
4933,"E esse vazio no peito, quem cura?",True
4934,Ninguém deveria se sentir tão triste a ponto de querer se matar.,True
4935,"Um dia de cada vez, vou partindo aos poucos.",True
4936,"Não me manda mensagens, não fala comigo e não me faça lembrar do passado que tivemos porque você só vai me fazer ficar mais confusa e triste",True
4937,Você já foi o meu melhor passado e hoje se tornou minha maior lembrança.,True
4938,"Não adianta. Eu vou chorar, vou sofrer, mas não vou te ligar. Eu te amo, mas também me canso.",True
4939,Era tristeza. Esse cansaço que não vai embora. Essa vontade de fugir. A enorme exaustão de todos os dias,True
4940,Estou sentindo coisas que não quero sentir. Estou me tornando alguém que não queria ser. E acho que não vou sobreviver.,True
4941,"Espelho, espelho meu. Você não consegue ver? Não consegue ver que o que você mostra está me matando?",True
4942,"O silêncio é a pior coisa, porque quando só existe o silêncio, já não existe mais nada.",True
4943,Lamento pelas vezes que falei demais quando deveria calar e pelas vezes que calei quando deveria falar. Eu nunca sei ao certo o que dizer.,True
4944,"Você acorda com uma esperança, e vai dormir com mais uma decepção.",True
4945,Fiquei em silêncio e deixei o tempo me esquecer. ,True
4946,Seu silêncio me traz uma confusão mental.,True
4947,Você bagunçou até o que havia de mais organizado em mim.,True
4948,"""Tem horas q da vontade de sumir, de ir p longe. Mas aí eu lembro q não importa p onde eu vá, o que eu estou sentindo vai também ..""",True
4949,A insônia se tornou minha fiel companhia,True
4950,"Me magoou, mas eu ri pra fingir que não doeu.",True
4951,A insônia um dia acaba comigo.,True
4952,"Quando olho no espelho, não me reconheço mais. Confesso que até de mim às vezes tenho medo.",True
4953,Que estranho sentir tudo e não saber descrever nada,True
4954,E quando eu lembrar vai doer. Vai doer porque um dia foi importante,True
4955,Meu peito dói e a minha alma chora. E chora sem parar,True
4956,"Sim, eu me afasto das pessoas quando penso que estou incomodando. Não sei se é uma qualidade ou um defeito",True
4957,E o que fazer para aliviar uma dor que parece nunca ter fim?,True
4958,As vezes bate uma sensação de culpa. Mas culpa de que? ..,True
4959,"Ei pai/mãe, olhe para mim, pense de novo e converse comigo. Eu cresci de acordo com o plano de vocês?",True
4960,"""É deplorável a maneira como ficamos tristes no meio de tantas razões para sermos felizes.""",True
4961,Estava chorando. O tipo de choro que é silencioso e secreto. O tipo de choro que só eu percebia,True
4962,"Já que não me entende, não me julgue!!",True
4963,"A solidão é uma rua, pela qual sempre acabamos passando.",True
4964,Sinto na pele a dor do outro como se fosse minha.,True
4965,"Moça, desce daí e deixa eu te levar pra um café, pra conversar e te ouvir.",True
4966,"O que te vicia, te destrói",True
4967,Mas moça sei que tu és forte. Já te vi chorar sem derramar uma lágrima sequer.,True
4968,"Sei lá, eu ando muito triste. Uma merda, tudo isso. Mas não importa",True
4969,É na madrugada que seus pensamentos mais distantes resolvem despertar.,True
4970,"Haverá sempre uma lembrança, que encherá meus olhos de lágrimas.",True
4971,"Chega um momento,que se isolar se torna uma necessidade.",True
4972,"No meio da multidão, eu me sinto diferente. E isso me causa caos",True
4973,"""Meus próprios pensamentos me dão pesadelos.",True
4974,Sentir vontade de chorar na escola é uma das piores coisas,True
4975,"""A psicologia nunca poderá dizer a vdd sobre a loucura, pois é a loucura que detém a vdd da psicologia"" Parabéns há todos vocês psicologos",True
4976,"Pensei que eu fosse melhorar, mas aparentemente eu estou piorando a cada dia",True
4977,"Eu sinto que irei surtar outra vez. Mas dessa vez, será mais doloroso.",True
4978,Aquela dor novamente pra atormentar os meus dias,True
4979,"Me sinto cansada das pessoas, cansada de mim ..",True
4980,"Que estresse, falta de ânimo",True
4981,"Hoje não é um dia bom, pelo menos pra mim",True
4982,"O amor faz agente sorrir e chorar, as vezes é o melhor remédio pra dor",True
4983,"Faltam cinto minutos para fechar o caixão. Então, essa é a hora de dizer tudo o que você não disse quando podia.",True
4984,"""Eu nem sei mais o que dizer. Fico aqui pensando em uma forma de contar tudo, desabafar, mas não sai nada, a língua trava...""",True
4985,"E no final de tudo é, somente eu",True
4986,"E ela por dentro já estava se matando mas como não tinha ninguém foi se automutilando, se cortando, se machucando.",True
4987,"Luto, essa palavra não tem apenas um significado de perder alguém. E sim quando você percebe que perdeu a sí mesmo.",True
4988,"Drama uma merda. O que eu aguento sorrindo, você não aguentaria nem chorando.",True
4989,"Às vezes ou muita das vezes, sinto raiva de mim mesma",True
4990,"Eu to sem clima,sem ânimo,sem disposição pra fazer alguma coisa.",True
4991,As pessoas não entendem que nem sempre estou feliz. Não entendem que as vezes meu sorriso esconde as lágrimas.,True
4992,"Ela tenta ser forte, mas no fundo é só mais uma menina sensível. ",True
4993,"Talvez, eu não fui a menina pelo qual vocês queriam que eu fosse",True
4994,"Me deixe em paz, eu peço, livrai-me Pai. 
Proteja-me por favor que o mal não me afete jamais. ",True
4995,"Ultimamente me sinto assim, distante até de mim. ",True
4996,"Tudo que nasce, morre 
Tudo que vem, se vai""",True
4997,"Você me ensinou a te amar, mas esqueceu de me ensinar a te esquecer",True
4998,"Às vezes é tão inútil perguntar para uma pessoa se ela está bem, pois no fundo a gente nunca responde o que está realmente sentindo.",True
4999,"Dormir para evitar pessoas, lembranças, dores. ",True
5000,"""Sei o quanto dói, sei como corrói
Sei como o amor o nosso coração destrói.""",True
5001,"Eu só faço mal pras pessoas, tenho imã pra isso.",True
5002,"""Ela acordou de um belo sonho, acordou feliz; olhou para o os lados e chorou em silêncio por perceber que era apenas um sonho.""",True
5003,"""As vezes só precisamos de um tempo pra pensar, sabe? Um tempo pra ficar sozinho, sem ninguém por perto, sem nenhum barulho.""",True
5004,"por favor, não espere que eu seja sempre boa e gentil as vezes eu vou ser fria e insensível é muito difícil de me entender",True
5005,"Deus, onde tu estás?. Minhas orações chegaram até o seu trono?",True
5006,Ela tinha um diário no qual escrevia todas as noites.. A lâmina era sua caneta e sua pele o papel,True
5007,Porque ainda estou respirando? Me sinto tão morta,True
5008,"Não brinque com a morte, ela pode brincar com você primeiro",True
5009,"Eu erro tentando acertar, sou falha e isso acaba comigo.",True
5010,"Essa dor tomou conta de mim, assim como a solidão ..",True
5011,"Todos diziam que uma hora iria passar. Sim, a hora passou, mas a dor continuou ainda mais forte do que é.",True
5012,"Sim, essa sou eu. Inútil e problemática, a louca da família.",True
5013,Cada dia que passa estou odiando mais ainda o que vejo no espelho.,True
5014,"Ela parecia ser vento calmo, mas dentro dela havia um furação de mágoas ",True
5015,"Ela tem um grande talento, sabe sofrer em silêncio e ainda coloca um sorriso no rosto. ",True
5016,Sorrisos são muros que escondem e protegem o que há por dentro e ninguém vê. ,True
5017,"""Quando amanhece eu luto pra continuar dormindo, porque eu não quero deixar o conforto desse lugar.""
- Creed",True
5018,"""Sorriso são muros que escondem e protegem o que há por dentro e ninguém vê.""",True
5019,"I do not even know what it is, write , do ... I feel my body floating , almost lifeless .",True
5020,Essa noite foi longa. Tudo que guardei pra mim resolveu doer..,True
5021,"Se você não entende meu silêncio, dificilmente entenderá o que eu falo..",True
5022,"Ando meio confuso, meio perdido. Ou talvez nunca me achei.",True
5023,"Mas moço, eu não sei lidar, eu nunca soube.",True
5024,Ela não pode lidar e isso dói dentro de sua mente..,True
5025,Não posso continuar mentindo para mim mesma.,True
5026,Não tenho mais forças para fingir um sorriso que não é meu,True
5027,"Ninguém me entende, na verdade, nem eu mesma me entendo. Há um vazio tão grande em meu peito e ele dói.",True
5028,"E de repente, fim.",True
5029,Primeiro vem a crise de ansiedade e depois a crise de choro,True
5030,"E se eu falasse pra você como eu realmente me sinto, você choraria comigo",True
5031,I'm tired of own sí,True
5032,O mundo cansou dela. Mas ela também cansou do mundo  ,True
5033,"Eu não vou aguentar, sei que não. Eu vou surtar a qualquer momento",True
5034,"Senhor, onde tu estás? Preciso tanto conversar, falar o que aconteceu comigo",True
5035,"Aquela vontade de sair por aí, sem rumo, sem direção, só ir.",True
5036,"""Seu rumo foi a perdição. Nosso rumo foi a desilusão. Meu rumo foi a solidão.""",True
5037,"Eu só quero gritar e dizer que está doendo muito, essa dor me corrói",True
5038,"Garota bonita, triste e solitária. Até a onde vai o seu vazio?",True
5039,"De vazio em vazio, transbordamos pelos olhos",True
5040,"O ultimo alô é na verdade um adeus, esqueça aqueles planos eles não são mais seus ",True
5041,Será que um dia serei feliz?,True
5042,Sensação de culpa,True
5043,"De vazio em vazio, transbordamos pelos olhos.",True
5044,"Ando meio confusa, meio perdida, meio sem rumo.",True
5045,"Sei lá, a tua ausência me causou o caos.",True
5046,"Eu tava certo de que o amor era pros outros, não era pra mim.. "" ",True
5047,"O problema sou eu, sempre foi """,True
5048,"Tem dia que bate uma vontade de ficar só, ouvir uma música qualquer e chorar até a última lágrima.",True
5049,"Agora eu falo menos,não por falta do que falar,mas por falta de quem ouvir",True
5050,"Não sei quanto tempo passou, isso pra mim não importa, ainda vou sentir sua falta todos os dias.",True
5051,"Não é qualquer silêncio. É o seu silêncio, e isto me destrói.",True
5052,"Me perdoa por não saber lidar, é que me acostumei a ser sozinha.",True
5053,"Mas é que se acordassem com a noticia que me suicidei, eles não ficariam surpresos. Apenas diriam “eu sabia que isso ia acontecer.“""",True
5054,"""O espelho pode mentir, não mostra como você é por dentro."" 
- Demi Lovato""",True
5055,"Me ajude eu fiz de novo 
Já estive aqui muitas vezes
Me machuquei de novo hoje. """,True
5056,"Desculpa mãe e pai, por não crescer de acordo com o plano. Eu sinto muito.",True
5057,Vocês não entendem? Eu me sinto péssima todos os dias.,True
5058,""" Querido destino: se não é pra mim, não coloque no meu caminho  ",True
5059,Felicidade? É o que nós se queixamos tanto por não ter.,True
5060,"Você vai lembrar e vai doer, vai doer porque um dia foi importante",True
5061,Porque tão difícil pra mim amar outro alguém?,True
5062,Te amar demais foi o meu maior erro,True
5063,Dói tanto sentir-se um nada.,True
5064,E essa dor no peito que não passa.,True
5065,A verdade é que todo mundo precisa de um tempo sozinho.,True
5066,"O meu silêncio diz tudo, ouve quem quer",True
5067,"Você vai me olhar, me julgar, tirar conclusões precipitadas, mas ainda assim não vai me conhecer.
— Supernatural""",True
5068,""" Há um vazio tão grande na rua e no peito.""",True
5069,"Daí você passa o dia rindo com seus amigos. Mas quando chega o fim da noite, você percebe que o sofrimento todo continua ali.",True
5070,"Mãe, tem como olhar pra mim? Eu só quero conversar com você.Pai, tem como olhar pra mim? Oque foi que eu fiz, eu não pedi pra nascer. """,True
5071,""" A única mentira que eu disse pra mim mesma, foi que eu aguentaria sozinha.",True
5072,"""@FrasesDeRenato: ""E você diz que tudo terminou, mas qualquer um pode ver... que só terminou pra você!""""",True
5073,Confesso que até de mim as vezes eu tenho medo,True
5074,"""A verdade é que ninguém vai te entender, até passar pela mesma situação.""",True
5075,"Não brinque com a morte. Antes, ela pode brincar com você primeiro",True
5076,"Mas moça, saí da sacada. Você é muito nova pra brincar de morrer",True
5077,"Tomara que eu faça falta.""",True
5078,"Qual é o seu problema? 
— Vai saber, tenho tantos.""",True
5079,"Sim, eu tenho milhares de defeitos, alguns medos, vários problemas. Mas e daí?""",True
5080,""" Ela riu dentro da sua tristeza.""",True
5081,Pra sempre ou só por um momento?,True
5082,Desistir ou persistir na dor?,True
5083,"Moça risonha, que finge ser feliz e chora.",True
5084,"""Cada um tem de mim exatamente o que cativou"".""",True
5085,"Por um momento eu pensei que estava tudo bem, até sentir aquela angústia profunda e aquela dor no peito que parece nunca ter fim.",True
5086,"Aí você some, nem lembra o meu nome. Depois volta querendo somar, desculpe desse jeito, assim não dá. Pra amar..""",True
5087,""" Não chora menina boba, vai borrar a maquiagem.""",True
5088,"""Tornou-se pedra, a menina que um dia foi flor.""""",True
5089,"Ultimamente, só sei que, sei lá.",True
5090,"Se hoje fosse o meu último dia, o que me diria? Que falta eu faria? Quem eu seria?""",True
5091,"Não dá pra fugir disso, essa é a pior parte, tá dentro de mim, não dá pra fugir",True
5092,"Minha vida tá tipo um cubo mágico, arruma um lado, bagunça o outro.",True
5093,"Tem momentos em que você implora pelo sono, para que seus pensamentos não tomem conta de você.""",True
5094,"Sabe quantas vezes eu dormi, pedindo pra nunca mais acordar?""",True
5095,"Aprendi a esquecer,  para de se importar com as pessoas e a conviver com a solidão.",True
5096,"Falta pouco pra tudo isso acabar...""",True
5097,"Estou tentando manter meu papel de moça durona, não me atrapalha, por favor, não me faça desabar.""",True
5098,Desculpe por desapontar-te.,True
5099,"Eu juro que tentei, mas quando a dor veio, mais forte que antes, eu não consegui aguentar, eu sinto muito por desapontar-te mais uma vez.""",True
5100,"A questão é que está cada vez mais difícil levantar da cama para enfrentar a realidade.""",True
5101,"Dói tanto acordar com a sensação de não estar vivendo.""",True
5102,Às lágrimas estão me sufocando por dentro.,True
5103,"- '' Estou tentando eu juro, mas não sei por quanto tempo resisto ... '' ",True
5104,"Moça, sorria! Sei que não é fácil, mas nós temos que mostrar pra sociedade que em meio a tantos problemas sabemos sorrir.",True
5105,A gente passa a vida inteira feito bobo pra depois morrer que nem besta.”,True
5106,"Tá doendo, tá sufocando. Tá atrapalhando o meu sono e acabando com a minha vida",True
5107,"O que eu acabei me tornando?Pois é,nem eu sei responder essa pergunta.",True
5108,Eu amo dormir. Minha vida tem tendência a cair aos pedaços quando estou acordada.,True
5109,"Ela sorria, porque não queria demonstrar o tanto de lágrimas que havia por dentro. Ela se cortava, porque cada corte era um alívio.",True
5110,Para ti é apenas uma memória mas para mim ainda continua a doer.,True
5111,""" Eles querem se aparecer "". Mano, entenda, se quiser se aparecer se cortava na sua frente.",True
5112,"Eu vou falar contigo, vou falar na boa. Tudo tem motivo, ninguém se corta atoa ",True
5113,"E todas as noites ela se machucava, os olhos dela demonstravam tristeza.Todos perguntavam mas ela mentia, pq na verdade ninguém se importava",True
5114,"“E foi quando eu abri o guarda-chuva que percebi. A tempestade era dentro de mim.”""",True
5115,Não mudei. Me mudaram.,True
5116,"Ela sorria, mais a alma chorava, não estava feliz, mais precisa ser forte, ou pelo menos parecer.",True
5117,:'(  …,False
5118,"É, eu sou uma péssima filha mesmo…",True
5119,Não mesmo .,True
5120,Ela só queria um suicidio sem fim,True
5121,"Mas moça porque choras tanto ? Ah Moço, minha vida já acabou. Minha alma se suicidou, só meu corpo que quer continuar ",True
5122,Ngm nunca vai me amar quando ver meus pulsos.,True
5123,Então ne. ,True
5124,"""Sabe... Feche os olhos, pense bem na pessoa que você era, e olha o que você se tornou agora...""
— Hears.",True
5125,"Sensação de medo, desespero",True
5126,Me odeio pelo fato de me odiar. como isso?,True
5127,"Tu sempre dizia pra mim: '' Eu e você, p.s '' . E cadê tu agora?. Te odeio",True
5128,"Ou você arrisca, ou fica na vontade parceiro! A vida é feita de riscos",True
5129,"nunca pedi nada pra voces entao vo pedi dessa vez

segue nois la no instagram que tamo quase batendo 100k

tem foto em parede legal e hoje a noite vo posta um misterio no storie  que nem a nasa tem conhecimento envolve chocolate do padre e ácido sufurico

",False
5130,"seloco postei vídeo ontem com a pabllo vittar apareceu até tia que eu nem sabia que existia falando que eu so sobrinho 

estou descobrindo uma nova família 

fiquem ligadinho nos proximo episodio",False
5131,"o homem erro na sua vida toda

unico acerto foi ter criado o pão de alho",False
5132,"conheci a pessoa maravilhosa que é a @pabllovittar 

que ser humano INCRÍVEL 

carismática, engraçada, talentosa, linda, MELHOR PESSOA!!! 

merece tudo que tá conquistando e que vai conquistar ainda 

parabéns a vocês que são fãs dela, escolheram a pessoa certa pra admirar",False
5133,estou indo conhece minha amiga @pabllovittar,False
5134,que porra eh beloves e habbibs,False
5135,pq vc ta me chamando de amado vc nao me ama,False
5136,"chama ela no zap amanhã eh sexta feira

O MEU LENÇOL DOBRADO JA TÁ TODO BAGUNÇADO E O SEU CHERO NO MEU QUARTO TÁ DE BRIN CA DERA",False
5137,"fala meus lindos, queria uma ajuda de vocês pra divulgar meu trampo  tô aprendendo ainda mas o que faço é com muito amor e respeito",False
5138,"acabei de assistir varios videos do felipe neto 

sinceramente 

o conteudo dele ta muito legal 

eh uma parada leve e ao mesmo tempo divertido de ver 

contem varias informações legais

e vc que quer muda o visual da pra se inspira cada video o cabelo ta de uma cor diferente",False
5139,"eu to ansioso pro blackfriday e nem dinheiro tenho pra compra as coisa 

acho que é só pra vive a emoção de perder oportunidades",False
5140,"#NoVerãoEu 

tomo suco 
vo pra praia
perco calorias suando
fico mais saudavel 
tomo vitamina C e D 

não lembro qual eh a do sol e qual é a do suco de laranja entao vo por as duas         @DoBem",False
5141,"vo tenta faze aqueles role de pessoa evoluida que sai sozinha

vo deixa aqui um check list pra ve se consegui faze tudo

experimentar aquele lanche do futuro que eh sem carne

assisti o filme de terror novo do brasil

faze coco no banheiro do shopping acho muito legal",False
5142,"to lendo varios tweets na minha timeline sobre o @tearsgodown ter falecido

eu n conheço ele mas vi que fazia parte dessa nossa comunidade aqui do twitter e era muito querido por todos

desejo muita força pra todos os amigos e família, se precisarem de algo podem contar cmg",False
5143,Olaaa!! Preciso de ajuda para divulgar uma adoção de gatinhos em Jacarepaguá!! São uns amores e super dóceis ,False
5144,"ia se muito daora se um juiz do ufc iniciasse a luta com um

vcs que lute",False
5145,"mano eu n sei da onde os cara xinga eu falando que to tentando ser engraçado

onde vc viu que so piadista ta loco eu era entregador de pizza nada ve

n so humorista

n eh perfil de ri

os cara fala nossa nao vejo graça nesse mlK MAS NUM EH PRA VÊ

acha que eu so o patata poracaso",False
5146,"me sinto mo mal quando coloco algum documentário pra assisti e me distraio com outra coisa 

os cara teve mo trabalho da porra pra faze o bagulho e eu nao prestando atenção 

eu so a mosca que rodeia a bosta do cavalo",False
5147,"eu definitivamente preciso de umas ferias

e nem é cansaço físico
é cansaço mental

mano num tava tendo um esquema de leva a galera pra mora na lua? quanto que é vo começa junta

alguem do congresso cria um projeto acessivel pra eu ir embora desse planeta um minha lua minha vida",False
5148,"minha sugestao de #RoleAleatorio eh na cenas paulista turismo cultural #DaUmGoogle

eles faz tour pelos lugar mal assombrado

eu achei incriável

paga pra toma susto 
tudo que sempre quis

mano eu tenho medo de pegar água a noite NA MINHA CASA e nem eh mal assombrada só tem rato",False
5149,"mlk ta rolando uma busca p achar o #RoleAleatorio mais incrivel #DaUmGoogle 

esse tweet aqui eh ótimo pra vc explorar todas opção e chamar a menina que vc gosta pra sair

como por exemplo uma pizzaria que serve um frango assado em cima da pizza

ela vai te ama pra sempre confia…",False
5150,"postei sobre chuveiro a gás mo galera não conhecia

eu tbm nunca tinha usado ate vim pra sp

é assim tem duas torneira na parede pra vc liga ele

uma vai vim agua que vai se aquecida pelo fogo do gás eu acho

a outra vem água fria

se vc toma um jato da quente vc falece",False
5151,"voces fã de chuveiro a gás que me desculpe mas eh muito ruim 

toda vez que tomo banho fora de casa e eh esses chuveiro eu esqueço e  abro   vem um jato gelado -40 escala richard 

ta loco bixo

ja deve te morrido pessoa disso aqui da choque termico fiquei azul",False
5152,eu previ o futuro,False
5153,mano to falando,False
5154,chama a menina que vc gosta pra corrigir a prova do enem com vc,False
5155,desculpa amigos que tem tique por eu não estar no meio da foto  …,False
5156,"tava assistindo aquele quadro do celso ressumano que ele vai ajuda o consumidor

o cara ganho um iphone naquelas maquina de brinquedo

aí foi cobrar o iphone com a dona da loja ela falo

-mas num era pra vc ganha
-oxi pq
-pq tava programado pra não ganha

ah ta agora sim",False
5157,"dicas flerte enem 

viu o possivel amor da sua vida?
da sua caneta pra ela 

nao importa que vc fique sem 

isso vai causa impacto",False
5158,"dicas enem 

usa rimel preto 

se vc perde a caneta chore e use as lagrima para marcar as alternativas",False
5159,mano fica animado falaram que vai se open bar no enem hoje,False
5160," passando aqui pra ajuda vocês e pra voces me ajuda 

depois de eu enche o saco deles a Rappi me deu um cupom de desconto novo 

ele te da $20 REAIS de desconto no primeiro pedido 

então da pra vc pedir um lanchão ou aquela pizza de sexta pagando quase nada

Cupom ""BRUNOZOR""",False
5161,eu nem sabia que dava pra ter câimbra no cu,False
5162,"eu to muito EEEAAAAATAAAAA PORRAAAAAAAAAAA com essas noticia do brasil 

eu to lendo varias coisa em todos lugar 

eh como se o lula fosse o homem de ferro 

e o bolsonaro fosse o thanos aposentado 

que emoção não cabe no peito essa luta final de dragon ball z",False
5163,eu to só o celso portiolli hoje…,False
5164,sextou   no provador de roupas que tem uma luz muito loka,False
5165,"que sensação boa ver essa segunda foto 

eu queria te bastante amigo assim tambem 

so tenho 1 e ele fica me chamando de corno…",False
5166,meu deus do ceu o brasil vai da tela azul,False
5167,"eu achava muito legal aquele quadro do luciano huk que ele entregava pizza na casa da pessoa aí ela reconhecia ele   ficava mo feliz eles trocava ideia 

JA CHEGAVA ENTRANDO 
A PESSOA JA CHORAVA

queria faze isso tbm

mas eu vo chega na casa da pessoa nem vai sabe quem eu so",False
5168,"data de validade eh um esquema do governo pra vc fica triste que esqueceu de come o resto do negocio jogar fora e ficar triste 

eles quer ver vc triste",False
5169,"comprei um sucao gigante aqui nem sabia que tinha desse tamanho 

to tomando ele faz 1 mes e nao acaba 

fui le o papel dele hoje 

depois de aberto consumir em ate 7 dias 

eh isso pessoal vo morre

laudo medico suco de maracuja",False
