,text,is_depressed
483,"mano to afimzao de viaja mas eu num tenho passaporte 

fui ve uns lugar daora que não precisa de passaporte e achei o chile 

la tem montanha e neve e eu sou monstro no espanhol vcs ta ligadito ne mi hermano 

vo pedi passagem aerea pras empresa 
ayuda me conecer la neve",False
484,carai meu twitter so tem política cadê os video de cachorro nadando na praia pra salva bebado afogado essas coisa que e legal assisti,False
485,muito bom dialoga com vocespic.twitter.com/L51HG1AThv,False
486,"mano eu sempre achei que aquele jogo WAR era chato e difícil de joga

joguei a primeira vez domingo e meu deus do ceu que jogo legal da porra sensação boa domina o mundo

eu nunca dominei nada na vida e de repente eu estava controlando a américa do sul inteira

essa é pra vc vó",False
487,"num e possível tamo  em 2019 ja existiu um monte de anos antes disso e os cara ainda nao fez um remedio que tira a dor de cabeça na hora

indústria farmaceutica me ajuda",False
488,a fuga das galinhahttps://twitter.com/thateuss/status/1158392474588655616 …,False
489,carai que difícil levanta nesse frio eu queria ser sei la  um fogao que vive em casa só acorda pra mexe com comida depois dorme de novo,False
490,boa noite galera força a todos nós que acordaremos amanhã às 6 hora puta que pariu que vontade de enfia uma retro escavadeira no meu cu,False
491,vcs viu que to arrumando o feed agora vo fica com as fileira igual de blogueira essa por exemplo eh do ceu onde mora os anjo https://www.instagram.com/p/B0wTWt6He8i/?igshid=1j6xuy8byzwm2 …,False
492,"eu nao gosto de pessoas que dorme muito 

acredito que pode se inveja pq meu corpo acorda sozinho 08h da manhã de um domingo",False
493,"bom dia o caralho amanha eh segunda feira dnv

to zuando vamo aproveita que hoje e dia de descansa bastante abraça os animais

eu preciso decidi se esse e um perfil de paz ou raiva do mundo 

me matriculei no muay thai agora vai se so vídeo de chute no ar igual o sasuke uchiha",False
494,"meus emprego a THREAD

fala pessoal bacana vo faze uma thread que e a nova moda do verao pra fala dos lugares que trabalhei

1 - vendi adesivo no semáforo

minha família nunca teve muita grana e a gente vendia adesivo no farol pros carros eu gostava ficava na canguta do meu pai",False
495,"vocês que é rico vê se oferece comida quando a gente pobre for visita a casa de vocês, sem condições 2 hora de visita num oferece uma bisnaguinha

eu vo na casa dos meus amigo pobre os moleque me da arroz feijao bolacha suco ainda saio com 2 filhote de cachorro no colo",False
496,brigado ai pessoa que fez o ketchup se eu tivesse 2 cu dava um pra vc,False
497,"ontem uma moça me chamo falo que gosto muito do meu perfil e que ela era de uma agencia de modelo 

falo que num ia cobra nada só uma taxa de 1500 reais 

cobrar nada     taxa de 1500 reais 

               ata agora sim",False
498,"ser uma pessoa que nao gosta de comida japonesa eh muito triste 

vc fala que não gosta as pessoa te olha com olhar parece que vc ta cagado 

mano do nada todo mundo viro fã de comida japonesa o brasil eh agora uma grande aldeia do naruto",False
499,fui abri aquele explorar do instagram só gente bonita como pode tanto ser humano lindo parece maquinas,False
500,"ta foda to sem criatividade amanha vo ve se vo num negocio que eu vi na rua 

eles pindura as pessoa num viaduto por uma corda e vai descendo 

acho que isso é o que falta na minha vida umas coisa mais emocionante 

nadar com tubarao ta ligado 

nadar com baleia orca assasina",False
501,eu sentado na rua https://www.instagram.com/p/B0rVkALHpqp/?igshid=1ou49lu26xyzy …,False
502,"eu queria te um amigo gringo que não fala português  muito bem pra eu ensina ele e ele me ensina a língua dele 

namoral divertido e da pra ir pra role levar o duolingue humano com vc 

foreign friends enter in contact with me dm direct mentio",False
503,"mantendo a calma apenas por razões de hoje ser sexta feira e eu poder dormir ate tarde amanhã

quando eu era mais novinho minha vo levava eu e meus amigo na igreja

eles dava lanche pras criança os mlk ia pra reza e eu pra come

os mlk rezando e eu comendo pao com salsicha",False
504,"nem dei bom hoje pq acordei furioso igual os lobo do alaska nervosos de frio 

mas hoje é sexta feira dia de perde um pé do tênis no role  

dia de pega o metrô lotado e chora com medo de cair no trilho no empurra empurra 

ja aconteceu isso comigo chorei muito",False
505,sentimento triste apos comer muito e perceber que so metade já tava bom e ainda sobrava pra depois porem esta tudo no sistema digestivo ja,False
506,"acho que pro dia ficar pior hoje só eu descobrindo que to gravido 

a parte boa é que teoricamente isso não é possível 

mas eu nem vo dúvida pq é capaz de acontece",False
507,"eh muito ruim participa de muito grupo vc fica com o celular cheio de foto aleatoria 

vc ta mostrando foto de cachorrinho pra sua vo passa pro lado uma banana com feijao passa de novo um pinto

como isso veio parar aqui meu deus do ceu",False
508,"i gonna take my horse to minha cama que amanha acordo cedo pra trabalha ta achando que tem algum vagabundo aqui caralho 

descupa estou nervoso 

durmam com deus e com anjos e com animais filhotes pois sentem falta dos pais",False
509,pic.twitter.com/QzdhQLbAfq,False
510,ok as coisas estao começando sair do controlepic.twitter.com/ocUJpebEsU,False
511,"manitos estão me mandando muitos perfis de facebook e esses app do mundo moderno 

nenhum sou eu ok 
eu so tenho twitter e linkedin que e pra recebe oportunidades de emprego 

gostei de onde ele estudo aliaspic.twitter.com/mqs0SypAUD",False
512,pic.twitter.com/K0ACbf8ont,False
513,"mano eu saí de casa tão animado hoje falei vo faze a diferença quero ser feliz eu mereço ser feliz 

to chegando no trem um pombo cago na minha mao 

deus não é possível isso 

pq só me diz pq 
pior que essa merda de pombo tá fazendo arde a mão sera que so alergico",False
514,"hoje esse perfil está triste portanto nao tera piadas online 

a programação segue normal amanhã se eu acorda feliz se nao depois de amanha",False
515,"é muito bad você se esforçar tanto em algo e não ser valorizado por isso

vc tá lá pedalando gastando toda sua energia nisso e nada

por isso pedalar é ruim, com os novos patinetes elétricos da yellow isso acabou!experimente agora!

to zuando nem é mercham
que se foda os patinete",False
516,"eu fui inventa de sai ontem

hoje to aqui no trabalho parecendo aqueles limao espremido que a familia toda ja uso 

o coitado do limao com semblante triste",False
517,"tinha que te um aplicativo de faze amigo mano 

vc poe la 

gosto de pizza 
joga video game 
e assistir documentário sobre o alaska

aí quem deu match gosta disso tbm voces se encontra pra faze isso

pronto resolveu metade dos problema da humanidade alo marcos zudembergue caralho",False
518,o passeio mais legal da minha foi leva nois na fazenda pra faze carinho nos bezerrohttps://twitter.com/sofyaways/status/1155745137785487360 …,False
519,quando eu to no role e lembro da desigualdade socialhttps://twitter.com/Brunozor/status/1156033257906954240 …,False
520,"bom dia caralho faz tempo que não tem tweet motivacional nessa porra 

levanta dessa cama seu arrombadinho mirim 

vai atrás dos seus sonhos 

não tem essa de ""eu não posso"" 
vc pode o que você quiser 

se vc quiser explodir o mundo 
vc pode 
mas não faça isso
animais vive nele",False
521,O homem mais lindo de todo brasil e regiao amazonas mata atlantica etc @brunozorpic.twitter.com/DKFxczcy6t,False
522,"festa open bar = tudo pau no cu 

festa open food = isso sim e pessoa boa",False
523,"eu fui coloca meus dados em um negocio sobre planos de saúde agora todo dia eu recebo email e ligação com promoções incríveis de 600 reais por mês 

irmão não tenho nem 300 
eu quase morri de febre amarela",False
524,quase 400 mil seguidor vo sortia um frangao assado com batata farofa e chocolate do padre pra quem ganha o sorteio,False
525,"to me sentindo muito culto cheguei em casa falei vo assisti um documentario

comecei um doc aqui da aurora boreal entendi nada mudei pra vida no alaska

tem um esquilo que falaram aqui dorme 8 meses durante o inverno puta que pariu sono da porra

proxima vida quero se esquilo",False
526,conhecemos o @brunozor hoje na paulista essw eh o tweetpic.twitter.com/4MV3RHItPm,False
527,"hoje meu cu coçou tanto que meu olho lacrimejava 

e horrivel sentir coceira no cu e nao poder coça 

vo por no top 3 coisas ruim da vida

comida japonesa 
perde a família
quere coça o cu e nao poder",False
528,a paulista foi fechada hoje so pra eu tira essa foto obrigado pic.twitter.com/8Q0ihcBPYj,False
529,domingo que dia gostoso pra chora que amanhã começa tudo de novo,False
530,é noispic.twitter.com/ZRa9zppUG2,False
531,"uma das coisa que eu tenho mais dificuldade na vida eh cumprimentar pessoas

pq vc tem MUITAS opções

da um bejinho
bejinho e abraco
da so a mao
mao e bejinho e abraço
aí pode puxa ou não pra perto

to numa festa aqui

eu abracei uma senhora contra a vontade dela eu acho",False
532,taylor sufite https://www.instagram.com/p/B0bvOqqHT5o/?igshid=1cgso654i58h2 …,False
533,"eu me apaixonei pela pessoa errada ninguem sabe o quanto estou sofrendo sempre que eu vejo ele do seu lado morro de ciumes to enloquecendo

esse é o tweet",False
534,pic.twitter.com/O8hLVBeCCt,False
535,primeira vez na casa da sogra to assimpic.twitter.com/aFOmeLg7E3,False
536,pic.twitter.com/w88gj0i6Yd,False
537,bom diapic.twitter.com/jDwZHpGsoY,False
538,"mlk peguei um uber que parecia gravação do veloz e furiosos 

o cara tava fugindo de alguma coisa num e possivel trata os passageiro igual uma shakeira 

eu me senti um whey protein de morango",False
539,Conhecendo o ícone @Brunozor pic.twitter.com/dF4MqQq7xP,False
540,"eu queria poder viajar mais e ter foto em lugares daora pra ve sempre 

farinha lactea eh uma delicia 

eu nao gosto de você menino 

bom fim de semana a todos muita farra dançar coladinho no forro e no barzinho fumando narguile 

parem de fuma por favor sua mae te ama",False
541,"graças a deus eh sexta feira 

todo fim de semana eu só descanso ou então faço as coisa normal 

nesse eu quero realmente aproveita os dias 

vo pula de paraquedas sem paraquedas",False
542,"falar um bagulho pra voces eu ja comi churros de frango com catupiry e era muito gostoso 

passava um carro do churros na minha rua e tinha churros salgado tambem 

namoral churros de frango com catupiry foi uma experiencia alucenogena",False
543,"porra to viciado numa música eu escuto ela todo dia quando acordo e quando vo dormi mas é triste pq sei que quando to assim com alguma musica depois eu enjoo e nunca mais consigo ouvir ela      

acho muito legal quem consegue parar de comer carne eu queria ser vegetariano",False
544,Estou com caxumbapic.twitter.com/9cztJvHpRg,False
545,"hoje eu não acessei esse site uma vez 

sou um pessimo companheiro de vocês 

igual aqueles cachorro que sai andando na frente do dono e esquece que foi com ele pro passeio",False
546,burgues saradopic.twitter.com/Qe0F3Fu7oV,False
547,pic.twitter.com/L4o6rq65ed,False
548,pic.twitter.com/kP3bz1gcX4,False
549,"caralho nois tem potencial de se um casalzao da porra igual o simba e nala os dois vai pra guerra contra hiena joga as hiena do penhasco bota fogo na montanha

te amo filha da puta",False
550,vo sortia duas pessoa pra uma viagem de 10 mil reais cada uma paga 5 e eu vo junto,False
551,pic.twitter.com/V0ooJlIjoF,False
552,nossa senhora das graça eu vo enfia uma bomba tomica no meu cu e sumi,False
553,o cebolinha com o dedo quebradopic.twitter.com/c5BzRsqTUR,False
554,"peguei o trem pro lado errado só percebi nas última estação 

eu devo ter dançado baby shark dododo na cruz  só pode se isso",False
555,se minha mae deixasse eu faze uma tatuagem com 15 anos eu teria um goku super sayajin 4 no peitohttps://twitter.com/hatesuyo/status/1153520830531457024 …,False
556,"daqui uns meses vo te que faze uma cirurgia preciso pega um de vocês  pra treina que se eu morre vc será o sucessor do trono brunozor 

to brincando nem tem como eu morre nisso 

ter tem mas num vo 
espero pelo menos 

deus no comando e naruto no jutsu",False
557,pic.twitter.com/1tWok1rnXO,False
558,"bom dia to no uber ouvindo um pagodinho

é disso que eu to falando

mais pagode e sorrisos e menos morte e noticia triste

enquanto eu escrevia isso ele me interrompeu e falamos sobre o frio e moradores de rua

doem roupas e agasalhos cobertores etc para as pessoas que precisam",False
559,pic.twitter.com/Jwwsgf245n,False
560,hoje estou offline só me mande msg se jesus volta pra eu me troca e subir com uma ropa top,False
561,"acho mo fofo quando o entregador de pizza ta com a namorada junto na garupa de mochila 

eles sao uma equipe 
ele dirigi ela entrega 
batman e robbin do mcdonald 

e no final da noite eles se dão  um bejo e fala te amo",False
562,fala pra menina que vc gosta pra ela toma vacina do sarampo,False
563,"rapaziada cabei de tomar a vacina do sarampo

a médica  pediu pra eu divulgar isso aqui pra voces então TOMEM A VACINA DO SARAMPO pra ficar protegidos

a da febre amarela também

posso contar com vocês nessa?

like quem já tomou ou vai tomar

checklist de seguidores imunizados",False
564,comparações extremamente específicas episodio 382pic.twitter.com/YPJ6hYcGZ5,False
565,"bom dia acordei cedo me troquei sai correndo de casa nem comi pq achei que tava atrasado eram 09:14 e o médico as 10:00

olhei no celular descobri que era 12:00 o medico na verdade 

deus deve ta jogando the sims comigo",False
566,graças a deus consegui um emprego https://www.instagram.com/p/B0Mbd6HHnCT/?igshid=1r2oixsbjha0o …,False
567,o que e isso de es cu de mama que todo mundo ta postando,False
568,"nossa eu cortei o cabelo ontem e aprendi o segredo pra vc não sair triste do salao 

fala pra corta pouco 
eu sei que mesmo quando fala isso eles quase raspa a cabeça 

mas fala muito pouco 
fala assim 
se vc corta mais que um dedo eu vo caga no chao do seu salao 

funciona",False
569,"o mundo eh uma mentira a gente cresceu acreditando que o sol do teletabis ia aparece pra da bom dia 

aquele bebe sorridente feliz 

nao existe
parabens industria do cinema por destrui a nossa manhã 

desculpa to sensível bom dia a todos",False
570,Kkkkpic.twitter.com/p882maCI2Z,False
571,"fiz uma live no insta pôs assistir rei leão aí falaro 

   solta uns spoiler p gente 

como assim mano eh a mesma coisa do outro só que esse eles uso leão de verdade",False
572,"eae to aqui no shopping vim ve rei leao 

tava pensando em alguma piada legal pra fala aqui mas to com uma vontade de mija da porra e num acho o banheiro dessa merda",False
573,"eu não podia deixar de dar um feliz dia do amigo pra voces que me acompanham aqui 

muito obrigado por tudo, voces me ajudam e me fazem um bem do tamanho do mundo

espero conseguir devolver tudo isso pra voces com as minhas historias

brigado
feliz dia do amigo 
vc eh um amigo ",False
574,"sabado eh dia de maldade 

ir compra pão e volta com um cachorro pra casapic.twitter.com/5tx8Ezk4qt",False
575,"to aqui no salão do meu amigo @rodrigofsleal muito loco os negocio

eu nem conhecia esse mundo de coisas de cabelo eu só lavava com shampoo de cachorro e foi

a mulhe me coloco aqui uma toalha na cabeça que sai fumaça

ae rapaziada do narguile voces tem q conhece essa tecnologia",False
576,"bom dia família restart depois de 53 anos hoje vo corta o cabelo 

pior que corta cabelo eh sempre uma merda vc sai arrependido 90% das vezes 

com aquele sentimento de 

meu deus do ceu o que eu fiz eu so um inconsequente agora mais 6 meses pra eu ser o QUE EU JÁ ERA ANTES",False
577,"comprei pipoca e refrigerante 

vo ve series online me divertir com muito intreterimento digital 

baby shark dododooo

eu amo ser um jovem caseiro no afago de seu lar nao preciso de ninguem para sobrevive apenas dois miojo e um sabonete protex",False
578,"eu nunca pensei que ia financiar minha mãe comprar moeda em jogo online 

estou financiandopic.twitter.com/6DAm9dOTkt",False
579,"hoje é sexta fera caralho 

dia de escuta ariana grande fumando narguile 

dia de come paçoca com chatilim 

dia aluga patinete eletrico e ir pra zona de risco e deixa la pra incluir as pessoa poderem usar tbm e nao só as área de rico",False
580,"bom dia criando forças para levantar por motivos de 

eh sexta feira
eu quero ser rico 
meu sonho é compra uma fantasia de minions 

tamo junto família faz as coisas na calma hoje que vamo te o fds pra da aquele lazer e descansa a mente",False
581,Vocês acreditam que eu sou o estagiário da Approve?pic.twitter.com/7WOTpdvi6l,False
582,eu fantasiado de minion rockeropic.twitter.com/wBPjk4KgMA,False
583,"ouvindo musicas tristes pra ve se fico triste tbm pq só sei vive nesse estado de vida

feliz eu fico como a dora aventureira totalmente perdida não acha um caderno que tá na cara dela",False
584,"uma marmitaria acabo de me seguir no instagram 

abri e descobri que a dona eh a claudia 

claudia se vc tem amor no coração vamo faze uma parceria me manda umas marmita gostosa file de frango aparmediane",False
585,"são paulo eu não gosto mais de vc ngm e educado nessa merda de cidade só os idoso 

pq os idoso eh legal e os jovem nao?

a gente tem que importa mais idoso e exportar o jovem manda pra disney pra trabalha com mickey mousse",False
586,"caralho tinha uma senhora aqui comigo na fila do hospital 

ela tava de cadeira de roda levantou fez uns movimento virou um andador ela saiu andando suave 

parecia um megazorde da terceira idade",False
587,"bom dia acordei hoje tenho médico dnv 

última vez fui de onibus pra economiza mas passei muito mal

duas opção 

vo de onibus e guento firme guerrerinho 

vo de uber e gasto 1 kilo de salsicha pra cada 5 km rodado 

escolhas dificeis demais pra uma quinta feira",False
588,amigos burgueses querendo se desburguesisar :')pic.twitter.com/pRQI7uouhR,False
589,que se foda as curtida do instagram eu quero come lanche e se feliz,False
590,eu fui seguir o patati patata no meu perfil secundário ai bugo o aplicativo agora toda hora eu recebo notificação do patati patata o mundo vai acaba,False
591,"postei no instagram storie pedindo indicações de coisa legal pra faze no meu bairro 

me falaram de 

uma sorveteria 
um bar universitario 
e uma praça que tem tiroteio 

muito bom as atração gostei vo na tercera",False
592,pic.twitter.com/LbhZoNtlsL,False
593,eu preciso formatar a minha vida,False
594,"eu queria tanto poder dormir até o meio dia amanhã 

voces que tá de férias aproveita que logo volta à rotina de acorda 7h 

assistam bastante filme legal até 4 da manhã por mim 

peguei um uber hoje que parecia o sonic corria muito pensei que fosse morre",False
595,"hoje foi daora almocei com um senhorzinho de idade ai depois a gente produziu uns conteudo daora 

ele ate ando de patinete fiquei com medo dele cai e morre mas deu tudo certo graças a deus 

obrigado idosos por existir eu amo voces fofinhos do caralho",False
596,eu e meu amigo tompic.twitter.com/XKsq2nQWhU,False
597,terminar namoro eh quase uma formatação de celular vc apaga as foto e recupera 5 GB pra cada mes que tava junto,False
598,"que frio da porra meus dedo ta parecendo umas salsicha congelada 

queria comprar um aquecedor mas duas coisas estao me impedindo 

tenho medo de pega fogo em mim dormindo e nao tenho dinhero",False
599,"to aqui no carro com os meninos do trabalho o painel tá apitando que tem um bagulho aberto

ai eu:

acho q eh o porta mala ne 
nao, eh o capô ele abre as vezes
ah que bom né

a gente tá numa via de 130 km por hora tudo bem se abri o capo e a gente nao vê nada daora gostei legal",False
600,"hoje o dia tá corrido tenho um almoço com um senhorzinho de idade vamo come hamburgue junto 

vo pergunta se ele quer se meu vô eu nunca tive morreu todos 

queria ter conhecido algum vô meu 

na verdade um acho que ta vivo mas ele abandono minha vó mo cuzao",False
601,"gente! meu irmão de 13 anos precisa de um transplante de coração... 
minha mãe tá desempregada e precisa se mudar pra SP (próximo ao hospital onde ele faz tratamento) 
quem não puder contribuir, ajuda compartilhando com os amigos ou mencionando alguém que possa ajudarpic.twitter.com/jMehJj4Nhr",False
602,o cebolinha com o dedo quebradopic.twitter.com/c5BzRsqTUR,False
603,quando coloco espanhol avançado no curriculum  sou contratado e aparece uma oportunidade em que tenho que revelar a verdadepic.twitter.com/YlXS0d4tZO,False
604,"a vida adulta eh realmente um eterno meme do ""sem tempo irmao "" 

e nem eh por grosseria 

eh por não ter tempo mesmo 

se vc tive prisao de ventre e nao faze coco rapido ja eh uma hora a menos de sono na noite 

entao coma coisas boa que deixa o coco bacana pra uma rotina legal",False
605,"e eu que levei uma bolachinha de banana pro trabalho na humildade pra comer com pessoal la 

ninguem gosto do bagulho 

comeram uma ta la o pacote intero 

o mundo precisa de mais amor e compaixao",False
606,pic.twitter.com/nFHPpkuAJ2,False
607,"to morto mas muito bom chegar em casa ferve 2 salsicha e come com a sensação de dever cumprido 

eu movo a economia do brasil

confie no seu potencial porra 
da um tapa na cara do ladrao na hora do assalto e fala VC TA DOIDO MEU 

to brincando nao reaja assalto ",False
608,"bom dia 

tava pensando aqui e umas coisas tão simples a gente tem mo dificuldade pra faze 

tipo beber agua 
tem na torneira 
eh praticamente de graça 
o medico fala BEBA 
e o que vc faz 
nada 

aff medico toxico",False
609,meu deus eu saí 5 minuto voltei tem um vídeo do padre marcelo rossi sendo arremessado do palco,False
610,oq eu to fazendo aqui eu so tenho 6 anos https://www.instagram.com/p/Bz6O3qRHo8b/?igshid=1n2jkyjaeyw0t …,False
611,faceapp obrigadopic.twitter.com/hHQ99xIoSw,False
612,ana maria pragapic.twitter.com/Bl5CU6Z53D,False
613,pic.twitter.com/qYbFXPreA9,False
614,pic.twitter.com/XvXiVkI0Uk,False
615,"estou envergonhado de mim em dar bom dia as 11 horas da manha 

parece que todos os bom dia as 8 foi em vao 

mas eu tenho motivo tava em um aniversario tinha um cara tocando parabens pra vc"" na gaita e violao 

era rock rural igual no cocorico",False
616,"po vim pra um aniversário falaram que ia te umas comida daora 

cheguei tem um cara com gaita e violão cantando as mais triste musica do mundo 

to comendo crepe 

sabor frango catupiry e lagrimas",False
617,"to aqui me preparando pra ir experimenta comidas de outros países  

esse lamen parece interessante eh tipo um miojao da monica com uns bagulho dentro 

carai cuzao to me sentindo o naruto hoje  vo atravessa a rua com os braço pra tras",False
618,"me chamaro p ir num restaurante koreano que eles trás a carne crua e um fogao coloca na sua frente e fala faz aí

mano mo caro o bagulho e os cara nem prepara ta explicado pq tao rico vo faze assim tbm

vo abri um carrinho de cachoro quente abri as tampa e fala se vira aí caralho",False
619,"bom dia 

só a galerinha que tá acostumada acordar cedo na semana e o corpo acorda cedo sozinho no sabado e domingo 

repete comigo 

eu nao descanso nunca so uma maquina de vitorias entao mereço dormir pelo menos no fim de semana 

e durma novamente 
eu nao gosto de nesquik",False
620,"notícia boa meus amiguinhos depois da falência do meu fígado ELE ESTÁ SE RECUPERANDO 

as últimas consultas era só piora aí nessa teve uma melhora pequena do tamanho do meu pinto mas pelo menos melhorou 

estou vivo como um pasaro",False
621,toma vacina,False
622,toma vacinapic.twitter.com/KHzXLx8Gjr,False
623,pic.twitter.com/evT4kem7mL,False
624,o bom dia da minha maepic.twitter.com/oBmLxOWVQZ,False
625,"beijo a todos durmam com deus rezem peça proteção agradeça por mais um dia de vida amanhã a gente embarca em mais confusões e aventuras juntos 

abraços tamo junto família restart",False
626,"queria te uns pensamento foda e formula umas frase bonita igual os poeta 

mas nao nasci para isso 

nasci para assistir reviews no youtube de produtos que nunca vo te dinheiro pra compra",False
627,nem um bom engajamentopic.twitter.com/q2c5GYsy9g,False
628,eu fui na usp esses dia conhece achei tão  lindo mas tem umas pessoa diferente que fala com as arvore achei muito carinhoso da parte delas,False
629,"uns dia atrás morreu o instagram..
no outro dia o zap e cody.

e hoje sofremos um atentado no nosso país twitter

vc não percebe oq ta acontecendo? 

eles querem nos proibir de receber as novidades sobre a serie da vihtube 

desculpem, mas voces nunca vai tira isso de nos ",False
630,graças a deus achei que tinha perdido vc meu filho nuca mais desgrude dos braços de mim sua mae,False
631,prometo tenta melhora minha fala em meus posts para todos os ser humano conseguir intender inclusive animais e peixes de todo brasil,False
632,"quem adivinha onde eu to ganha um frango assado com farofa e batatas 

começa com H e acaba com OSPITAL 

e agora quem acerta oq to fazendo aqui ganha uma dolly guarana de 9 litros 

começa com F e acaba com AZENDO EXAMES E NERVOSO POIS TALVEZ VAI ROLA AQUELE DO DEDO",False
633,"to sentindo que não to conseguindo dedicar legal aqui p voces e sinto muita falta

querendo ou nao voces tao comigo sempre  acompanhando as aventura dando risada e chorando

preciso resolver isso antes que a gente perca essa nossa ligacao de mãe e filho

nosso cordão bilicao",False
634,vai lança  o feat do ano  vontade de chora part. desespero  quero fugir  e sumir do mundo ,False
635,pic.twitter.com/A3hzRIW37a,False
636,"hoje eh o dia da pizza 

parabens a todas pizza voces são muito gostosa com todo respeito 

principalmente de frango com catupiry o delicia meu pai amado quero fica rico pra te uma pizzaria minha 

nome vai se pizzaria de frango com catupiry aqui só fazemos esse sabor",False
637,"bom dia que frio do caralho irmao pra sair da cama só com a vontade de vence na vida mesmo 

parabens a todos voces que levantaram de manhã e tão na luta 

tamo junto família 
nois eh a geração saúde acorda cedo estuda trabalha e toma 5 litro de coca cola zero",False
638,Brunozor - Ladrão de galinhaspic.twitter.com/w3KdwJyPOh,False
639,"boa noite pra todas mae solteira 

que voces fique rica e seus filho fique rico tambem pra voces fica rica 

pra anda de barco igual filme do adam sandey curtindo o verao e o roberto carlos fazendo show fumando narguile",False
640,"top 5 coisas que amo 

minha mae 
ketchup 
milho verde 
tom holland 
vídeo do coelho caindo no bbb da dinamarca",False
641,"eu estava dormindo fui acordado com as seguinte palavra 

acorda temos mesa radionica 

eu nem sei oq e isso e to dentro do uber indo espero que nao envolva mal tratos de animais",False
642,"eu nao posso manda voces dormi cedo hoje pq amanha é feriado 

mas posso da uma dica pra vc que ta aí na sua casa 

tem um número atrás de toda garrafa de água que chama PH esse número significa que as célula que estão nessa água quer sabe se vc quer namora comigo",False
643,Sempre quando eu vou falar eu falo anhembi morumbihttps://twitter.com/Brunozor/status/1148370826791739392 …,False
644,"airbnb

QUEM FOI O CARALHO QUE CRIO ESSE NOME DE HOTEL

eu nao sei fala essa porra de palavra 

arribi enibi 

parece a musica da banda ruge la vem diego com ropa de alga marinha e seu jeito de malandro",False
645,pic.twitter.com/KZBFwzaIRM,False
646,tom holland se eu tivesse dois cu dava um pra vc,False
647,"amanha dia internacional do loro jose mascote da culinaria brasileira 

tinha um boneco da palmirinha que chamava guinho ele queria roba o papel

sabe oq aconteceu com ele? 
desapareceu

alguns dizem que foi uma coiecidencia,estranho ne?difícil se romântico no século da putaria",False
648,"bom dia todos jovem e todos idoso tambem 

entre os dois eu prefiro os idoso 
mas gosto de voces jovem tambem menos em onibus ou quando estao em bandos parece uma gangue do narguile 

deus abençoe todos papai do céu te ama menos você gabriel que trai sua namorada",False
649,"A vida é leve, talvez até demais. A morte parece pesada e solitária, uma verdadeira sensação de viagem no tempo, o filme em preto e branco passando através dos olhos. https://www.instagram.com/p/BzoUNJ8nQu7/?igshid=1fft3tooj4kca …",False
650,"frases que da pra usar na final da copa américa e na hora do sexo 

o peru ta reagindo com força",False
651,"quero compra um violao novo eu mereço faco vocês feliz e atualizo sobre as novidade do egito 

se cada um da 10 centavos eu consigo 3 mil e compro 

conto com a sensatez de todos. 
obrigado",False
652,vc tem que faze facudade de engenharia agropecuaria pra construi um trator e passa em cima desse seu orgulho que num deixa a gente se feliz..,False
653,"bom dia e quem fala que nao é bom dia e besta pq hoje e domingo pode se bom dia até 16h da tarde 

desculpa to endignado pq o chao tá muito gelado não da pra anda descalço 

de resto tudo bem um abraço a todos integrante da carreta furacao",False
654,laudo médico com sono no unico dia que posso fica acordado ate mais tarde que morte horrivel,False
655,pic.twitter.com/A6IQU1cKzO,False
656,"tenho que toma muito cuidado com o que falo nessa rede social pq 

minha medica me segue 
o pai da minha gata me segue 
meu chefe me segue o leo picao 
entre outros 

entao só mensagem positiva good fibes tamo junto galera nao use droga se for usa me chama 

zuera 
zuera nada",False
657,queria faze alguma coisa hoje mas ao mesmo tempo nao quero faze merda nenhuma,False
658,"Papai tenho que te apresentar o bob..

Ele vem cuidar de mim enquanto tu dorme..

Diz que tenho outras mamaes que tu esconde até da morte, 

E o teu nariz fica branquinho usando algo que não pode..",False
659,caralho dormir na casa de amigo é uma merda vc acorda mais cedo da vontade de liga um mega fone acorda filha da puta eu tenho fome você acha que eu so treinado pelas forças armada que joga os soldado na floresta e fica 5 dia se alimentando de cascata de arvore,False
660,eu sentando em lugares com mais pessoas tentando ficar o mais compacto possivel pra nao incomoda ninguempic.twitter.com/L8ZYQvhz4H,False
661,vo compra ate uma ropa nova na renner pra essa ocasiaohttps://twitter.com/rolealeatorio/status/1147217028278816768 …,False
662,"sextar? desculpa eu entendi  ficar em casa deitado assistindo uns vídeo daora no youtube 

sao palavras parecida",False
663,pic.twitter.com/AknKJZHBSS,False
664,approve ㋡pic.twitter.com/Vwk8yIlYmN,False
665,como assim o faustao ta na lava jato vo te que tranca a facudade,False
666,"o faustão eh muito melhor que o justin bieber 

o justin fala baby baby baby 

o faustão fala oloco bixo ta pegando fogo esta merda aí 

o faustao e muito mais legal",False
667,adoro compra bolo com esse meninopic.twitter.com/bVLRNCGlnh,False
668,"amoooor parece que nois nem encaixa mais 

minha mãe me perguntooooo

cade ela filho num sei mae foi embora

o daora esse vitao eu nunca tinha escutado mlk eh brabo @vitao quer se meu amigo ja tem outros que sao segue lista 

loro jose
pe lanza 
henrique juliano 
e outros",False
669,"Comecei a trabalhar com o @Brunozor e queria aproveitar e testar minhas habilidades em estúdio, queria dizer que arrasei! https://twitter.com/Brunozor/status/1146922875305320451 …",False
670,approve ㋡pic.twitter.com/Vwk8yIlYmN,False
